YEAR;MO;DY;HOUR;T
2022;11;9;16;11.48666667
2022;11;9;17;10.57833333
2022;11;9;18;10.02
2022;11;9;19;9.801666667
2022;11;9;20;9.73
2022;11;9;21;9.581666667
2022;11;9;22;9.668333333
2022;11;9;23;9.216666667
2022;11;10;0;8.826666667
2022;11;10;1;8.38
2022;11;10;2;8.003333333
2022;11;10;3;7.663333333
2022;11;10;4;7.433333333
2022;11;10;5;7.033333333
2022;11;10;6;7.101666667
2022;11;10;7;7.035
2022;11;10;8;7.496666667
2022;11;10;9;8.896666667
2022;11;10;10;10.31
2022;11;10;11;12.07333333
2022;11;10;12;13.075
2022;11;10;13;13.86166667
2022;11;10;14;13.27666667
2022;11;10;15;11.83833333
2022;11;10;16;10.375
2022;11;10;17;9.766666667
2022;11;10;18;9.411666667
2022;11;10;19;9.213333333
2022;11;10;20;8.901666667
2022;11;10;21;8.505
2022;11;10;22;8.465
2022;11;10;23;8.341666667
2022;11;11;0;8.116666667
2022;11;11;1;8.03
2022;11;11;2;7.761666667
2022;11;11;3;7.386666667
2022;11;11;4;7.321666667
2022;11;11;5;7.53
2022;11;11;6;7.421666667
2022;11;11;7;7.313333333
2022;11;11;8;7.25
2022;11;11;9;7.941666667
2022;11;11;10;9.585
2022;11;11;11;11.56166667
2022;11;11;12;12.83166667
2022;11;11;13;13.69333333
2022;11;11;14;13.72666667
2022;11;11;15;12.89666667
2022;11;11;16;12.10833333
2022;11;11;17;11.20166667
2022;11;11;18;10.85833333
2022;11;11;19;10.255
2022;11;11;20;9.923333333
2022;11;11;21;9.663333333
2022;11;11;22;9.411666667
2022;11;11;23;9.16
2022;11;12;0;8.751666667
2022;11;12;1;8.798333333
2022;11;12;2;8.338333333
2022;11;12;3;7.551666667
2022;11;12;4;7.6
2022;11;12;5;7.421666667
2022;11;12;6;7.948333333
2022;11;12;7;7.748333333
2022;11;12;8;7.618333333
2022;11;12;9;8.99
2022;11;12;10;9.841666667
2022;11;12;11;12.45
2022;11;12;12;14.52
2022;11;12;13;16.45833333
2022;11;12;14;17.15
2022;11;12;15;15.36166667
2022;11;12;16;13.98166667
2022;11;12;17;12.09333333
2022;11;12;18;13.02
2022;11;12;19;12.42666667
2022;11;12;20;11.67833333
2022;11;12;21;10.78333333
2022;11;12;22;11.06
2022;11;12;23;10.28666667
2022;11;13;0;10.41166667
2022;11;13;1;9.985
2022;11;13;2;9.303333333
2022;11;13;3;8.781666667
2022;11;13;4;8.88
2022;11;13;5;8.11
2022;11;13;6;7.411666667
2022;11;13;7;6.858333333
2022;11;13;8;7.778333333
2022;11;13;9;10.975
2022;11;13;10;11.79166667
2022;11;13;11;14.07
2022;11;13;12;15.005
2022;11;13;13;15.18833333
2022;11;13;14;15.92166667
2022;11;13;15;13.595
2022;11;13;16;11.455
2022;11;13;17;10.26666667
2022;11;13;18;10.55
2022;11;13;19;10.11333333
2022;11;13;20;9.215
2022;11;13;21;7.981666667
2022;11;13;22;7.683333333
2022;11;13;23;7.908333333
2022;11;14;0;8.58
2022;11;14;1;7.368333333
2022;11;14;2;6.641666667
2022;11;14;3;5.905
2022;11;14;4;5.143333333
2022;11;14;5;4.915
2022;11;14;6;3.798333333
2022;11;14;7;3.393333333
2022;11;14;8;4.858333333
2022;11;14;9;4.596666667
2022;11;14;10;4.571666667
2022;11;14;11;5.07
2022;11;14;12;5.953333333
2022;11;14;13;6.858333333
2022;11;14;14;6.835
2022;11;14;15;6.681666667
2022;11;14;16;6.553333333
2022;11;14;17;6.195
2022;11;14;18;5.961666667
2022;11;14;19;6.573333333
2022;11;14;20;7.693333333
2022;11;14;21;8.5
2022;11;14;22;9.765
2022;11;14;23;10.39666667
2022;11;15;0;10.85333333
2022;11;15;1;10.90333333
2022;11;15;2;10.98833333
2022;11;15;3;10.86166667
2022;11;15;4;10.595
2022;11;15;5;10.55333333
2022;11;15;6;9.578333333
2022;11;15;7;9.2
2022;11;15;8;8.51
2022;11;15;9;8.43
2022;11;15;10;9.09
2022;11;15;11;10.555
2022;11;15;12;11.39833333
2022;11;15;13;12.29333333
2022;11;15;14;12.55333333
2022;11;15;15;12.27666667
2022;11;15;16;11.84333333
2022;11;15;17;11.035
2022;11;15;18;10.88166667
2022;11;15;19;10.97333333
2022;11;15;20;11.27333333
2022;11;15;21;11.505
2022;11;15;22;11.54833333
2022;11;15;23;11.455
2022;11;16;0;11.37166667
2022;11;16;1;11.24166667
2022;11;16;2;11.02666667
2022;11;16;3;10.115
2022;11;16;4;9.868333333
2022;11;16;5;8.658333333
2022;11;16;6;8.016666667
2022;11;16;7;7.326666667
2022;11;16;8;7.633333333
2022;11;16;9;8.561666667
2022;11;16;10;9.011666667
2022;11;16;11;10.15
2022;11;16;12;11.035
2022;11;16;13;11.12166667
2022;11;16;14;11.33833333
2022;11;16;15;10.535
2022;11;16;16;9.535
2022;11;16;17;9.006666667
2022;11;16;18;8.673333333
2022;11;16;19;8.706666667
2022;11;16;20;9.188333333
2022;11;16;21;9.52
2022;11;16;22;9.445
2022;11;16;23;9.6
2022;11;17;0;9.703333333
2022;11;17;1;9.733333333
2022;11;17;2;10.01666667
2022;11;17;3;9.85
2022;11;17;4;9.871666667
2022;11;17;5;9.77
2022;11;17;6;9.421666667
2022;11;17;7;9.121666667
2022;11;17;8;9.311666667
2022;11;17;9;9.693333333
2022;11;17;10;10.18
2022;11;17;11;10.175
2022;11;17;12;11.05833333
2022;11;17;13;11.24
2022;11;17;14;11.21833333
2022;11;17;15;11.19333333
2022;11;17;16;10.47833333
2022;11;17;17;9.666666667
2022;11;17;18;9.146666667
2022;11;17;19;8.465
2022;11;17;20;8.058333333
2022;11;17;21;8.243333333
2022;11;17;22;8.408333333
2022;11;17;23;8.073333333
2022;11;18;0;8.216666667
2022;11;18;1;7.543333333
2022;11;18;2;7.52
2022;11;18;3;7.328333333
2022;11;18;4;7.925
2022;11;18;5;7.536666667
2022;11;18;6;6.861666667
2022;11;18;7;6.485
2022;11;18;8;6.413333333
2022;11;18;9;7.341666667
2022;11;18;10;8.276666667
2022;11;18;11;9.195
2022;11;18;12;9.873333333
2022;11;18;13;9.653333333
2022;11;18;14;9.061666667
2022;11;18;15;8.601666667
2022;11;18;16;8.461666667
2022;11;18;17;8.296666667
2022;11;18;18;8.15
2022;11;18;19;7.801666667
2022;11;18;20;7.425
2022;11;18;21;7.268333333
2022;11;18;22;6.99
2022;11;18;23;7.331666667
2022;11;19;0;7.368333333
2022;11;19;1;7.258333333
2022;11;19;2;7.145
2022;11;19;3;6.976666667
2022;11;19;4;6.793333333
2022;11;19;5;6.686666667
2022;11;19;6;6.641666667
2022;11;19;7;6.716666667
2022;11;19;8;5.5
2022;11;19;9;4.341666667
2022;11;19;10;3.858333333
2022;11;19;11;3.63
2022;11;19;12;3.818333333
2022;11;19;13;3.796666667
2022;11;19;14;3.606666667
2022;11;19;15;3.715
2022;11;19;16;3.631666667
2022;11;19;17;3.501666667
2022;11;19;18;3.508333333
2022;11;19;19;3.336666667
2022;11;19;20;3.113333333
2022;11;19;21;3.113333333
2022;11;19;22;3.17
2022;11;19;23;3.265
2022;11;20;0;2.95
2022;11;20;1;2.356666667
2022;11;20;2;2.491666667
2022;11;20;3;2.838333333
2022;11;20;4;2.911666667
2022;11;20;5;2.888333333
2022;11;20;6;2.446666667
2022;11;20;7;2.371666667
2022;11;20;8;2.561666667
2022;11;20;9;3.391666667
2022;11;20;10;4.766666667
2022;11;20;11;5.965
2022;11;20;12;7.021666667
2022;11;20;13;7.306666667
2022;11;20;14;6.436666667
2022;11;20;15;5.896666667
2022;11;20;16;5.783333333
2022;11;20;17;6.238333333
2022;11;20;18;6.59
2022;11;20;19;6.308333333
2022;11;20;20;4.72
2022;11;20;21;5.358333333
2022;11;20;22;5.673333333
2022;11;20;23;5.441666667
2022;11;21;0;5.518333333
2022;11;21;1;5.408333333
2022;11;21;2;5.475
2022;11;21;3;5.443333333
2022;11;21;4;5.368333333
2022;11;21;5;5.085
2022;11;21;6;4.885
2022;11;21;7;4.655
2022;11;21;8;3.888333333
2022;11;21;9;3.843333333
2022;11;21;10;4.426666667
2022;11;21;11;5.798333333
2022;11;21;12;6.761666667
2022;11;21;13;7.51
2022;11;21;14;7.686666667
2022;11;21;15;7.488333333
2022;11;21;16;7.06
2022;11;21;17;6.801666667
2022;11;21;18;6.881666667
2022;11;21;19;6.553333333
2022;11;21;20;6.223333333
2022;11;21;21;6.126666667
2022;11;21;22;5.936666667
2022;11;21;23;5.928333333
2022;11;22;0;5.866666667
2022;11;22;1;5.81
2022;11;22;2;5.253333333
2022;11;22;3;4.853333333
2022;11;22;4;4.628333333
2022;11;22;5;4.138333333
2022;11;22;6;4
2022;11;22;7;4.16
2022;11;22;8;4.458333333
2022;11;22;9;4.796666667
2022;11;22;10;5.235
2022;11;22;11;5.793333333
2022;11;22;12;6.46
2022;11;22;13;6.633333333
2022;11;22;14;6.383333333
2022;11;22;15;6.02
2022;11;22;16;6.056666667
2022;11;22;17;6.28
2022;11;22;18;6.551666667
2022;11;22;19;7.058333333
2022;11;22;20;7.186666667
2022;11;22;21;6.908333333
2022;11;22;22;7.035
2022;11;22;23;7.13
2022;11;23;0;7.165
2022;11;23;1;7.203333333
2022;11;23;2;7.191666667
2022;11;23;3;6.988333333
2022;11;23;4;6.788333333
2022;11;23;5;6.873333333
2022;11;23;6;6.825
2022;11;23;7;6.025
2022;11;23;8;5.721666667
2022;11;23;9;6.52
2022;11;23;10;7.101666667
2022;11;23;11;8.14
2022;11;23;12;9.086666667
2022;11;23;13;9.331666667
2022;11;23;14;8.948333333
2022;11;23;15;7.121666667
2022;11;23;16;6.57
2022;11;23;17;6.258333333
2022;11;23;18;6.12
2022;11;23;19;6.23
2022;11;23;20;6.53
2022;11;23;21;7.113333333
2022;11;23;22;7.088333333
2022;11;23;23;6.988333333
2022;11;24;0;6.805
2022;11;24;1;6.9
2022;11;24;2;6.958333333
2022;11;24;3;6.965
2022;11;24;4;7.451666667
2022;11;24;5;7.343333333
2022;11;24;6;6.346666667
2022;11;24;7;6.323333333
2022;11;24;8;6.176666667
2022;11;24;9;6.468333333
2022;11;24;10;7.298333333
2022;11;24;11;8.641666667
2022;11;24;12;10.03166667
2022;11;24;13;10.515
2022;11;24;14;10.03833333
2022;11;24;15;8.648333333
2022;11;24;16;7.92
2022;11;24;17;7.47
2022;11;24;18;6.98
2022;11;24;19;6.783333333
2022;11;24;20;6.835
2022;11;24;21;7.023333333
2022;11;24;22;7.108333333
2022;11;24;23;7.58
2022;11;25;0;8.156666667
2022;11;25;1;8.37
2022;11;25;2;8.265
2022;11;25;3;8.278333333
2022;11;25;4;7.761666667
2022;11;25;5;7.536666667
2022;11;25;6;7.258333333
2022;11;25;7;6.783333333
2022;11;25;8;7.17
2022;11;25;9;7.22
2022;11;25;10;7.943333333
2022;11;25;11;8.796666667
2022;11;25;12;10.00166667
2022;11;25;13;10.68166667
2022;11;25;14;10.6
2022;11;25;15;9.428333333
2022;11;25;16;8.981666667
2022;11;25;17;8.538333333
2022;11;25;18;7.558333333
2022;11;25;19;6.878333333
2022;11;25;20;6.465
2022;11;25;21;6.076666667
2022;11;25;22;5.653333333
2022;11;25;23;5.551666667
2022;11;26;0;5.195
2022;11;26;1;4.741666667
2022;11;26;2;4.386666667
2022;11;26;3;4.186666667
2022;11;26;4;4.006666667
2022;11;26;5;3.873333333
2022;11;26;6;3.781666667
2022;11;26;7;4.136666667
2022;11;26;8;3.751666667
2022;11;26;9;4.518333333
2022;11;26;10;4.908333333
2022;11;26;11;5.641666667
2022;11;26;12;7.131666667
2022;11;26;13;7.831666667
2022;11;26;14;8.148333333
2022;11;26;15;7.713333333
2022;11;26;16;6.943333333
2022;11;26;17;6.521666667
2022;11;26;18;5.978333333
2022;11;26;19;5.478333333
2022;11;26;20;5.103333333
2022;11;26;21;5.058333333
2022;11;26;22;5.388333333
2022;11;26;23;5.465
2022;11;27;0;5.178333333
2022;11;27;1;4.993333333
2022;11;27;2;4.861666667
2022;11;27;3;4.876666667
2022;11;27;4;4.463333333
2022;11;27;5;5.826666667
2022;11;27;6;6.345
2022;11;27;7;6.71
2022;11;27;8;6.69
2022;11;27;9;6.676666667
2022;11;27;10;7.363333333
2022;11;27;11;8.001666667
2022;11;27;12;7.961666667
2022;11;27;13;7.911666667
2022;11;27;14;8.033333333
2022;11;27;15;7.475
2022;11;27;16;6.835
2022;11;27;17;6.656666667
2022;11;27;18;6.626666667
2022;11;27;19;7.138333333
2022;11;27;20;7.84
2022;11;27;21;7.961666667
2022;11;27;22;7.595
2022;11;27;23;7.075
2022;11;28;0;7.063333333
2022;11;28;1;7.203333333
2022;11;28;2;7.195
2022;11;28;3;6.815
2022;11;28;4;6.48
2022;11;28;5;6.345
2022;11;28;6;6.451666667
2022;11;28;7;6.455
2022;11;28;8;6.303333333
2022;11;28;9;6.523333333
2022;11;28;10;6.855
2022;11;28;11;7.155
2022;11;28;12;7.565
2022;11;28;13;7.96
2022;11;28;14;8.196666667
2022;11;28;15;7.991666667
2022;11;28;16;7.575
2022;11;28;17;7.316666667
2022;11;28;18;7.528333333
2022;11;28;19;7.33
2022;11;28;20;7.245
2022;11;28;21;7.181666667
2022;11;28;22;6.968333333
2022;11;28;23;6.865
2022;11;29;0;6.458333333
2022;11;29;1;5.913333333
2022;11;29;2;5.753333333
2022;11;29;3;5.72
2022;11;29;4;5.965
2022;11;29;5;6.08
2022;11;29;6;5.722807018
2022;11;29;7;5
2022;11;29;8;6
2022;11;29;9;6
2022;11;29;10;7
2022;11;29;11;7
2022;11;29;12;7
2022;11;29;13;7
2022;11;29;14;7
2022;11;29;15;7
2022;11;29;16;6
2022;11;29;17;6
2022;11;29;18;6
2022;11;29;19;5
2022;11;29;20;5
2022;11;29;21;5
2022;11;29;22;5
2022;11;29;23;5
2022;11;30;0;5
2022;11;30;1;5
2022;11;30;2;5
2022;11;30;3;5
2022;11;30;4;5
2022;11;30;5;5
2022;11;30;6;5
2022;11;30;7;5
2022;11;30;8;5
2022;11;30;9;5
2022;11;30;10;6
2022;11;30;11;6
2022;11;30;12;6
2022;11;30;13;6
2022;11;30;14;6
2022;11;30;15;5
2022;11;30;16;5
2022;11;30;17;5
2022;11;30;18;5
2022;11;30;19;5
2022;11;30;20;5
2022;11;30;21;5
2022;11;30;22;4
2022;11;30;23;4
2022;12;1;0;4
2022;12;1;1;5
2022;12;1;2;5
2022;12;1;3;5
2022;12;1;4;4
2022;12;1;5;4
2022;12;1;6;4
2022;12;1;7;4
2022;12;1;8;4
2022;12;1;9;4
2022;12;1;10;4
2022;12;1;11;5
2022;12;1;12;5
2022;12;1;13;5
2022;12;1;14;5
2022;12;1;15;4
2022;12;1;16;4
2022;12;1;17;4
2022;12;1;18;4
2022;12;1;19;4
2022;12;1;20;4
2022;12;1;21;4
2022;12;1;22;3
2022;12;1;23;3
2022;12;2;0;3
2022;12;2;1;3
2022;12;2;2;2
2022;12;2;3;2
2022;12;2;4;2
2022;12;2;5;2
2022;12;2;6;2
2022;12;2;7;2
2022;12;2;8;2
2022;12;2;9;2
2022;12;2;10;2
2022;12;2;11;2
2022;12;2;12;2
2022;12;2;13;2
2022;12;2;14;2
2022;12;2;15;2
2022;12;2;16;2
2022;12;2;17;1
2022;12;2;18;1
2022;12;2;19;1
2022;12;2;20;1
2022;12;2;21;1
2022;12;2;22;1
2022;12;2;23;1
2022;12;3;0;0
2022;12;3;1;0
2022;12;3;2;0
2022;12;3;3;0
2022;12;3;4;0
2022;12;3;5;0
2022;12;3;6;0
2022;12;3;7;0
2022;12;3;8;0
2022;12;3;9;1
2022;12;3;10;1
2022;12;3;11;1
2022;12;3;12;1
2022;12;3;13;2
2022;12;3;14;2
2022;12;3;15;1
2022;12;3;16;1
2022;12;3;17;1
2022;12;3;18;1
2022;12;3;19;1
2022;12;3;20;1
2022;12;3;21;1
2022;12;3;22;1
2022;12;3;23;1
2022;12;4;0;0
2022;12;4;1;0
2022;12;4;2;0
2022;12;4;3;0
2022;12;4;4;0
2022;12;4;5;0
2022;12;4;6;0
2022;12;4;7;0
2022;12;4;8;0
2022;12;4;9;0
2022;12;4;10;1
2022;12;4;11;1
2022;12;4;12;1
2022;12;4;13;1
2022;12;4;14;1
2022;12;4;15;1
2022;12;4;16;1
2022;12;4;17;1
2022;12;4;18;1
2022;12;4;19;1
2022;12;4;20;1
2022;12;4;21;1
2022;12;4;22;0
2022;12;4;23;0
2022;12;5;0;0
2022;12;5;1;0
2022;12;5;2;0
2022;12;5;3;0
2022;12;5;4;0
2022;12;5;5;0
2022;12;5;6;0
2022;12;5;7;0
2022;12;5;8;0
2022;12;5;9;0
2022;12;5;10;0
2022;12;5;11;0
2022;12;5;12;0
2022;12;5;13;0
2022;12;5;14;0
2022;12;5;15;0
2022;12;5;16;0
2022;12;5;17;0
2022;12;5;18;0
2022;12;5;19;0
2022;12;5;20;0
2022;12;5;21;0
2022;12;5;22;0
2022;12;5;23;0
2022;12;6;0;1
2022;12;6;1;1
2022;12;6;2;1
2022;12;6;3;1
2022;12;6;4;2
2022;12;6;5;2
2022;12;6;6;2
2022;12;6;7;2
2022;12;6;8;2
2022;12;6;9;3
2022;12;6;10;3
2022;12;6;11;4
2022;12;6;12;4
2022;12;6;13;4
2022;12;6;14;4
2022;12;6;15;3
2022;12;6;16;3
2022;12;6;17;3
2022;12;6;18;3
2022;12;6;19;3
2022;12;6;20;3
2022;12;6;21;3
2022;12;6;22;3
2022;12;6;23;3
2022;12;7;0;3
2022;12;7;1;2
2022;12;7;2;2
2022;12;7;3;2
2022;12;7;4;2
2022;12;7;5;2
2022;12;7;6;2
2022;12;7;7;2
2022;12;7;8;2
2022;12;7;9;3
2022;12;7;10;4
2022;12;7;11;4
2022;12;7;12;4
2022;12;7;13;5
2022;12;7;14;4
2022;12;7;15;4
2022;12;7;16;3
2022;12;7;17;3
2022;12;7;18;3
2022;12;7;19;3
2022;12;7;20;3
2022;12;7;21;3
2022;12;7;22;3
2022;12;7;23;3
2022;12;8;0;3
2022;12;8;1;2
2022;12;8;2;2
2022;12;8;3;2
2022;12;8;4;2
2022;12;8;5;2
2022;12;8;6;2
2022;12;8;7;1
2022;12;8;8;1
2022;12;8;9;2
2022;12;8;10;2
2022;12;8;11;2
2022;12;8;12;3
2022;12;8;13;3
2022;12;8;14;2
2022;12;8;15;2
2022;12;8;16;2
2022;12;8;17;1
2022;12;8;18;1
2022;12;8;19;1
2022;12;8;20;1
2022;12;8;21;1
2022;12;8;22;0
2022;12;8;23;0
2022;12;9;0;0
2022;12;9;1;0
2022;12;9;2;0
2022;12;9;3;-1
2022;12;9;4;-1
2022;12;9;5;-1
2022;12;9;6;-1
2022;12;9;7;-2
2022;12;9;8;-2
2022;12;9;9;-1
2022;12;9;10;0
2022;12;9;11;0
2022;12;9;12;0
2022;12;9;13;0
2022;12;9;14;0
2022;12;9;15;0
2022;12;9;16;0
2022;12;9;17;0
2022;12;9;18;-1
2022;12;9;19;-1
2022;12;9;20;-1
2022;12;9;21;-2
2022;12;9;22;-2
2022;12;9;23;-2
2022;12;10;0;-2
2022;12;10;1;-2
2022;12;10;2;-2
2022;12;10;3;-2
2022;12;10;4;-3
2022;12;10;5;-3
2022;12;10;6;-3
2022;12;10;7;-3
2022;12;10;8;-3
2022;12;10;9;-3
2022;12;10;10;-3
2022;12;10;11;-2
2022;12;10;12;-2
2022;12;10;13;-1
2022;12;10;14;-1
2022;12;10;15;-2
2022;12;10;16;-2
2022;12;10;17;-2
2022;12;10;18;-2
2022;12;10;19;-1
2022;12;10;20;-1
2022;12;10;21;-1
2022;12;10;22;-1
2022;12;10;23;-1
2022;12;11;0;-1
2022;12;11;1;-1
2022;12;11;2;-1
2022;12;11;3;-1
2022;12;11;4;-1
2022;12;11;5;-1
2022;12;11;6;-1
2022;12;11;7;-1
2022;12;11;8;-1
2022;12;11;9;-1
2022;12;11;10;0
2022;12;11;11;0
2022;12;11;12;0
2022;12;11;13;0
2022;12;11;14;0
2022;12;11;15;0
2022;12;11;16;0
2022;12;11;17;-1
2022;12;11;18;-1
2022;12;11;19;-2
2022;12;11;20;-2
2022;12;11;21;-2
2022;12;11;22;-3
2022;12;11;23;-3
2022;12;12;0;-4
2022;12;12;1;-4
2022;12;12;2;-4
2022;12;12;3;-5
2022;12;12;4;-5
2022;12;12;5;-6
2022;12;12;6;-6
2022;12;12;7;-6
2022;12;12;8;-6
2022;12;12;9;-4
2022;12;12;10;-3
2022;12;12;11;-1
2022;12;12;12;0
2022;12;12;13;0
2022;12;12;14;0
2022;12;12;15;-2
2022;12;12;16;-3
2022;12;12;17;-4
2022;12;12;18;-4
2022;12;12;19;-4
2022;12;12;20;-5
2022;12;12;21;-5
2022;12;12;22;-5
2022;12;12;23;-6
2022;12;13;0;-6
2022;12;13;1;-6
2022;12;13;2;-6
2022;12;13;3;-6
2022;12;13;4;-6
2022;12;13;5;-6
2022;12;13;6;-7
2022;12;13;7;-7
2022;12;13;8;-6
2022;12;13;9;-5
2022;12;13;10;-3
2022;12;13;11;-2
2022;12;13;12;-1
2022;12;13;13;-1
2022;12;13;14;-2
2022;12;13;15;-2
2022;12;13;16;-2
2022;12;13;17;-3
2022;12;13;18;-3
2022;12;13;19;-3
2022;12;13;20;-3
2022;12;13;21;-3
2022;12;13;22;-3
2022;12;13;23;-4
2022;12;14;0;-4
2022;12;14;1;-4
2022;12;14;2;-4
2022;12;14;3;-4
2022;12;14;4;-3
2022;12;14;5;-3
2022;12;14;6;-3
2022;12;14;7;-3
2022;12;14;8;-3
2022;12;14;9;-3
2022;12;14;10;-2
2022;12;14;11;-1
2022;12;14;12;-1
2022;12;14;13;-1
2022;12;14;14;-1
2022;12;14;15;-3
2022;12;14;16;-4
2022;12;14;17;-4
2022;12;14;18;-5
2022;12;14;19;-5
2022;12;14;20;-6
2022;12;14;21;-6
2022;12;14;22;-6
2022;12;14;23;-7
2022;12;15;0;-8
2022;12;15;1;-8
2022;12;15;2;-8
2022;12;15;3;-8
2022;12;15;4;-9
2022;12;15;5;-9
2022;12;15;6;-8
2022;12;15;7;-8
2022;12;15;8;-8
2022;12;15;9;-6
2022;12;15;10;-3
2022;12;15;11;-2
2022;12;15;12;0
2022;12;15;13;0
2022;12;15;14;-1
2022;12;15;15;-3
2022;12;15;16;-4
2022;12;15;17;-4
2022;12;15;18;-5
2022;12;15;19;-6
2022;12;15;20;-6
2022;12;15;21;-7
2022;12;15;22;-7
2022;12;15;23;-7
2022;12;16;0;-8
2022;12;16;1;-7
2022;12;16;2;-7
2022;12;16;3;-6
2022;12;16;4;-5
2022;12;16;5;-5
2022;12;16;6;-5
2022;12;16;7;-5
2022;12;16;8;-5
2022;12;16;9;-3
2022;12;16;10;-3
2022;12;16;11;-2
2022;12;16;12;-1
2022;12;16;13;-1
2022;12;16;14;-1
2022;12;16;15;-1
2022;12;16;16;-1
2022;12;16;17;-1
2022;12;16;18;-2
2022;12;16;19;-2
2022;12;16;20;-3
2022;12;16;21;-3
2022;12;16;22;-4
2022;12;16;23;-4
2022;12;17;0;-4
2022;12;17;1;-5
2022;12;17;2;-5
2022;12;17;3;-6
2022;12;17;4;-6
2022;12;17;5;-6
2022;12;17;6;-6
2022;12;17;7;-6
2022;12;17;8;-6
2022;12;17;9;-5
2022;12;17;10;-4
2022;12;17;11;-3
2022;12;17;12;-3
2022;12;17;13;-2
2022;12;17;14;-2
2022;12;17;15;-3
2022;12;17;16;-4
2022;12;17;17;-5
2022;12;17;18;-5
2022;12;17;19;-5
2022;12;17;20;-5
2022;12;17;21;-5
2022;12;17;22;-5
2022;12;17;23;-5
2022;12;18;0;-5
2022;12;18;1;-6
2022;12;18;2;-6
2022;12;18;3;-6
2022;12;18;4;-5
2022;12;18;5;-5
2022;12;18;6;-5
2022;12;18;7;-5
2022;12;18;8;-4
2022;12;18;9;-3
2022;12;18;10;-2
2022;12;18;11;-1
2022;12;18;12;-1
2022;12;18;13;-1
2022;12;18;14;-1
2022;12;18;15;-1
2022;12;18;16;-1
2022;12;18;17;0
2022;12;18;18;0
2022;12;18;19;0
2022;12;18;20;0
2022;12;18;21;0
2022;12;18;22;1
2022;12;18;23;2
2022;12;19;0;2
2022;12;19;1;3
2022;12;19;2;4
2022;12;19;3;4
2022;12;19;4;5
2022;12;19;5;5
2022;12;19;6;6
2022;12;19;7;6
2022;12;19;8;6
2022;12;19;9;7
2022;12;19;10;8
2022;12;19;11;8
2022;12;19;12;9
2022;12;19;13;9
2022;12;19;14;9
2022;12;19;15;9
2022;12;19;16;9
2022;12;19;17;9
2022;12;19;18;9
2022;12;19;19;10
2022;12;19;20;10
2022;12;19;21;10
2022;12;19;22;11
2022;12;19;23;11
2022;12;20;0;11
2022;12;20;1;10
2022;12;20;2;10
2022;12;20;3;10
2022;12;20;4;10
2022;12;20;5;10
2022;12;20;6;11
2022;12;20;7;11
2022;12;20;8;11
2022;12;20;9;11
2022;12;20;10;11
2022;12;20;11;11
2022;12;20;12;11
2022;12;20;13;11
2022;12;20;14;10
2022;12;20;15;10
2022;12;20;16;10
2022;12;20;17;10
2022;12;20;18;10
2022;12;20;19;10
2022;12;20;20;10
2022;12;20;21;10
2022;12;20;22;10
2022;12;20;23;10
2022;12;21;0;9
2022;12;21;1;9
2022;12;21;2;9
2022;12;21;3;9
2022;12;21;4;9
2022;12;21;5;9
2022;12;21;6;8
2022;12;21;7;8
2022;12;21;8;8
2022;12;21;9;8
2022;12;21;10;9
2022;12;21;11;9
2022;12;21;12;9
2022;12;21;13;9
2022;12;21;14;8
2022;12;21;15;8
2022;12;21;16;8
2022;12;21;17;8
2022;12;21;18;8
2022;12;21;19;9
2022;12;21;20;9
2022;12;21;21;9
2022;12;21;22;9
2022;12;21;23;9
2022;12;22;0;9
2022;12;22;1;10
2022;12;22;2;10
2022;12;22;3;10
2022;12;22;4;9
2022;12;22;5;9
2022;12;22;6;9
2022;12;22;7;9
2022;12;22;8;8
2022;12;22;9;9
2022;12;22;10;9
2022;12;22;11;9
2022;12;22;12;9
2022;12;22;13;9
2022;12;22;14;9
2022;12;22;15;9
2022;12;22;16;10
2022;12;22;17;10
2022;12;22;18;10
2022;12;22;19;10
2022;12;22;20;10
2022;12;22;21;10
2022;12;22;22;9
2022;12;22;23;9
2022;12;23;0;9
2022;12;23;1;9
2022;12;23;2;9
2022;12;23;3;9
2022;12;23;4;9
2022;12;23;5;9
2022;12;23;6;9
2022;12;23;7;9
2022;12;23;8;9
2022;12;23;9;9
2022;12;23;10;9
2022;12;23;11;9
2022;12;23;12;10
2022;12;23;13;11
2022;12;23;14;12
2022;12;23;15;12
2022;12;23;16;12
2022;12;23;17;11
2022;12;23;18;11
2022;12;23;19;11
2022;12;23;20;10
2022;12;23;21;10
2022;12;23;22;10
2022;12;23;23;10
2022;12;24;0;9
2022;12;24;1;9
2022;12;24;2;9
2022;12;24;3;9
2022;12;24;4;9
2022;12;24;5;9
2022;12;24;6;9
2022;12;24;7;9
2022;12;24;8;9
2022;12;24;9;9
2022;12;24;10;10
2022;12;24;11;10
2022;12;24;12;10
2022;12;24;13;10
2022;12;24;14;10
2022;12;24;15;9
2022;12;24;16;9
2022;12;24;17;9
2022;12;24;18;8
2022;12;24;19;8
2022;12;24;20;9
2022;12;24;21;9
2022;12;24;22;9
2022;12;24;23;9
2022;12;25;0;9
2022;12;25;1;9
2022;12;25;2;9
2022;12;25;3;8
2022;12;25;4;8
2022;12;25;5;9
2022;12;25;6;9
2022;12;25;7;9
2022;12;25;8;9
2022;12;25;9;10
2022;12;25;10;10
2022;12;25;11;10
2022;12;25;12;11
2022;12;25;13;11
2022;12;25;14;11
2022;12;25;15;11
2022;12;25;16;11
2022;12;25;17;11
2022;12;25;18;11
