I_north;I_east;I_south;I_west
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
5.0;455.0;905.0;1355.0
28.5;2593.5;5158.5;7723.5
37.5;3412.5;6787.5;10162.5
30.5;2775.5;5520.5;8265.5
12.0;1092.0;2172.0;3252.0
43.5;3958.5;7873.5;11788.5
75.0;6825.0;13575.0;20325.0
38.0;3458.0;6878.0;10298.0
10.02;2288.48;4534.98;6756.52
2.5;227.5;452.5;677.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
98.06;1516.48;2425.94;3617.52
671.61;6631.17;10914.39;16654.83
3240.79;12839.28;17876.21;29427.72
-9254.71;14647.83;45568.71;58206.17
-4178.89;21148.32;47329.89;65382.68
-2241.4;20168.46;41809.4;59089.54
-2469.66;21495.21;43297.66;60462.79
-1856.12;16526.16;32150.12;44367.84
-552.52;6284.85;11811.52;16314.15
3.0;273.0;543.0;813.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.5;136.5;271.5;406.5
17.0;1547.0;3077.0;4607.0
24.0;2184.0;4344.0;6504.0
28.0;2548.0;5068.0;7588.0
19.0;1729.0;3439.0;5149.0
25.0;2275.0;4525.0;6775.0
25.5;2320.5;4615.5;6910.5
-8.98;4031.52;7999.98;11879.48
-360.91;5376.6;10229.91;14392.4
2.5;227.5;452.5;677.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
7.5;682.5;1357.5;2032.5
35.5;3230.5;6425.5;9620.5
51.5;4686.5;9321.5;13956.5
-5661.14;13018.1;36020.14;47760.9
-4587.09;22706.62;50936.09;70262.38
-3176.3;24071.85;50247.3;70339.15
-2530.9;22462.9;45240.9;63267.1
-2035.96;17892.88;34806.96;47998.12
-1458.09;10854.63;19852.09;26259.37
-206.09;1384.35;2228.09;2707.65
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
18.26;885.12;1698.74;2541.88
25.5;2320.5;4615.5;6910.5
35.5;3230.5;6425.5;9620.5
42.0;3822.0;7602.0;11382.0
49.5;4504.5;8959.5;13414.5
51.0;4641.0;9231.0;13821.0
54.5;4959.5;9864.5;14769.5
47.5;4322.5;8597.5;12872.5
30.5;2775.5;5520.5;8265.5
4.0;364.0;724.0;1084.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
15.23;834.69;1613.77;2414.31
23.5;2138.5;4253.5;6368.5
52.0;4732.0;9412.0;14092.0
-3917.16;12362.81;31658.16;43098.19
-4732.24;23038.83;51773.24;71342.17
-2998.8;23558.49;49101.8;68894.51
-2529.12;22637.67;45593.12;63806.33
-1974.32;18034.4;35019.32;48400.6
-1392.08;11016.19;20153.08;26824.81
-246.09;1736.82;2795.09;3422.18
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
8.0;728.0;1448.0;2168.0
63.19;3936.82;7754.81;11621.18
44.5;4049.5;8054.5;12059.5
31.5;2866.5;5701.5;8536.5
25.5;2320.5;4615.5;6910.5
30.0;2730.0;5430.0;8130.0
39.0;3549.0;7059.0;10569.0
31.5;2866.5;5701.5;8536.5
24.0;2184.0;4344.0;6504.0
3.5;318.5;633.5;948.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
16.68;1148.01;2252.32;3370.99
251.92;4933.12;9040.08;13628.88
57.5;5232.5;10407.5;15582.5
-890.03;10218.08;22110.03;32061.92
59.0;5369.0;10679.0;15989.0
-880.73;13096.18;26754.73;38607.82
-2316.62;22895.37;46067.62;64865.63
-155.32;6535.1;12910.32;18909.9
-667.34;7498.29;14049.34;19383.71
-198.66;1750.28;2943.66;3784.72
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
34.0;1545.43;2944.0;4402.57
545.23;7403.52;12915.77;19557.48
10384.23;24947.3;24116.77;44473.7
-11371.77;18293.23;57001.77;73326.77
-4993.31;25388.79;56787.31;78515.21
-3438.95;26796.4;55872.95;78377.6
-2630.77;24889.12;50002.77;70182.88
-2097.77;20097.77;39080.77;54235.23
-1570.61;12906.09;23702.61;31725.91
-323.62;2455.08;4021.62;5022.92
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
101.79;2290.51;3972.21;5923.49
883.59;8717.31;14267.41;21733.69
6559.92;19187.14;22155.08;38417.86
-10633.78;18059.45;55210.78;71427.55
-3486.09;22071.4;48347.09;67789.6
-3022.92;25366.86;52732.92;74293.14
-2446.61;24059.59;48322.61;67986.41
-1735.91;18391.88;35838.91;50091.12
-698.26;8622.82;16243.26;22582.18
-12.68;621.64;1188.68;1724.36
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
6.0;546.0;1086.0;1626.0
49.58;3606.9;7135.42;10688.1
1420.44;8051.79;12581.56;19900.21
56.0;5096.0;10136.0;15176.0
62.0;5642.0;11222.0;16802.0
60.0;5460.0;10860.0;16260.0
21.38;8618.8;17155.62;25568.2
-851.46;13806.64;27079.46;38701.36
-511.06;7597.62;14393.06;20234.38
-355.83;2801.77;4578.83;5741.23
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
10.0;910.0;1810.0;2710.0
144.85;5429.66;10468.15;15713.34
4146.85;14865.07;19304.15;32075.93
-8901.2;17974.48;51942.2;68356.52
-4550.02;25049.17;55576.02;77276.83
-2875.51;25308.81;52517.51;74193.19
-1631.23;20642.08;41382.23;58978.92
-1197.14;15768.03;30844.14;43668.97
27.21;4157.36;8246.79;12306.64
6.0;546.0;1086.0;1626.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
10.5;955.5;1900.5;2845.5
26.5;2411.5;4796.5;7181.5
31.5;2866.5;5701.5;8536.5
37.0;3367.0;6697.0;10027.0
52.5;4777.5;9502.5;14227.5
44.5;4049.5;8054.5;12059.5
52.0;4732.0;9412.0;14092.0
29.78;6574.68;13059.22;19474.32
33.0;3003.0;5973.0;8943.0
8.5;773.5;1538.5;2303.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
21.22;1690.77;3341.78;5002.23
928.21;9667.92;15939.79;24210.08
2297.3;12496.74;19298.7;30609.26
62.5;5687.5;11312.5;16937.5
-44.39;10208.48;20491.39;30488.52
-1190.53;16557.27;33881.53;48803.73
-403.09;11830.78;23626.09;34522.22
-245.08;10382.77;20501.08;30033.23
-141.83;6149.62;11981.83;17480.38
-10.09;1173.64;2276.09;3342.36
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.5;409.5;814.5;1219.5
29.0;2639.0;5249.0;7859.0
43.5;3958.5;7873.5;11788.5
35.0;3185.0;6335.0;9485.0
44.0;4004.0;7964.0;11924.0
67.5;6142.5;12217.5;18292.5
41.0;3731.0;7421.0;11111.0
51.0;4641.0;9231.0;13821.0
-648.09;8997.51;17009.09;23833.49
-314.25;3161.03;5358.25;7012.97
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
203.02;3797.36;6183.98;9159.64
1625.32;12802.85;19537.68;29870.15
11311.79;26393.75;24181.21;44919.25
-7653.88;18987.14;51730.88;69369.86
-1748.77;19243.41;40610.77;58408.59
-1242.05;19922.82;40638.05;58803.18
-614.16;16171.17;32307.16;47111.83
63.59;7792.07;15489.41;23150.93
39.48;4513.54;8965.52;13401.46
9.5;864.5;1719.5;2574.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
6.0;546.0;1086.0;1626.0
19.0;1729.0;3439.0;5149.0
26.0;2366.0;4706.0;7046.0
48.5;4413.5;8778.5;13143.5
35.0;3185.0;6335.0;9485.0
32.5;2957.5;5882.5;8807.5
30.0;2730.0;5430.0;8130.0
37.0;3367.0;6697.0;10027.0
30.0;2730.0;5430.0;8130.0
8.5;773.5;1538.5;2303.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
120.98;3297.18;5844.02;8697.82
641.67;8851.03;15437.33;23337.97
60.0;5460.0;10860.0;16260.0
40.5;3685.5;7330.5;10975.5
32.0;2912.0;5792.0;8672.0
29.5;2684.5;5339.5;7994.5
16.0;1456.0;2896.0;4336.0
32.5;2957.5;5882.5;8807.5
28.0;2548.0;5068.0;7588.0
11.7;1277.73;2535.3;3789.27
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
47.25;2646.64;5111.75;7642.36
73.78;6016.38;11935.22;17872.62
60.5;5505.5;10950.5;16395.5
92.5;8417.5;16742.5;25067.5
77.5;7052.5;14027.5;21002.5
38.0;3458.0;6878.0;10298.0
45.5;4140.5;8235.5;12330.5
37.0;3367.0;6697.0;10027.0
42.0;3822.0;7602.0;11382.0
14.0;1274.0;2534.0;3794.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.62;149.53;261.38;382.47
344.74;5471.16;8503.26;12556.84
1998.96;15218.32;22774.04;34754.68
15534.1;32074.25;24038.9;47458.75
-8783.9;21737.93;59578.9;80177.07
-4435.91;28028.93;61396.91;86172.07
-2571.01;27130.02;55864.01;79622.98
-2249.27;26643.31;53377.27;75874.69
-1904.28;22667.05;44124.28;62122.95
-1448.78;15430.01;28704.78;39455.99
-234.71;3264.95;5753.71;7834.05
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
3.5;318.5;633.5;948.5
23.5;2138.5;4253.5;6368.5
8053.34;21043.87;21392.66;37922.13
-1113.25;8730.76;19554.25;28070.24
-118.24;8785.58;17730.24;26286.42
-1392.38;20257.22;41363.38;59673.78
73.5;6688.5;13303.5;19918.5
44.0;4004.0;7964.0;11924.0
39.5;3594.5;7149.5;10704.5
13.0;1183.0;2353.0;3523.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.5;136.5;271.5;406.5
24.5;2229.5;4434.5;6639.5
87.37;5765.45;11369.63;17031.55
90.0;8190.0;16290.0;24390.0
107.5;9782.5;19457.5;29132.5
117.0;10647.0;21177.0;31707.0
119.31;11193.12;22265.69;33331.88
-81.7;12705.6;25305.7;37538.4
-427.64;14046.32;27682.64;40388.68
-357.42;9158.72;17628.42;25392.28
-143.32;3108.24;5702.32;8030.76
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-0.18;259.18;429.18;619.82
103.87;3832.47;7079.13;10550.53
1804.91;14731.51;22614.09;34437.49
3328.15;15260.65;22102.85;35460.35
-2006.51;16290.01;36351.51;52254.99
-1799.75;21714.84;45615.75;65841.16
-2800.58;29306.58;60366.58;86039.42
-2346.89;28336.92;56776.89;80813.08
-1874.83;23588.38;45987.83;64984.62
-1450.05;16510.72;30756.05;42495.28
-701.11;6797.87;11435.11;14916.13
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-1.55;379.93;588.55;837.07
454.77;7085.06;10791.23;15860.94
2363.05;17310.63;25604.95;39097.37
22479.98;39433.78;20943.02;47819.22
-8255.14;23986.23;63096.14;86024.77
-4364.07;30062.37;65377.07;92240.63
-3093.09;31311.79;64566.09;91901.21
-2401.84;29391.97;58794.84;83701.03
-1924.2;24611.83;47904.2;67718.17
-1535.01;17451.96;32519.01;44942.04
-844.08;7963.5;13212.08;17094.5
-6.9;74.14;93.9;102.86
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-2.4;444.54;665.4;938.46
484.63;7521.69;11459.37;16842.31
2414.79;17954.01;26439.21;40239.99
24971.53;41650.5;18992.47;46683.5
-7998.21;24277.01;63205.21;86459.99
-4275.2;30164.4;65474.2;92504.6
-3034.89;31394.65;64694.89;92185.35
-2327.47;29364.68;58736.47;83744.32
-1849.33;24425.38;47578.33;67383.62
-1464.49;17284.72;32290.49;44771.28
-745.41;7647.14;12885.41;16912.86
0.5;45.5;90.5;135.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.22;447.58;784.78;1147.42
86.81;3392.03;6284.19;9368.97
195.07;7530.72;14495.93;21740.28
80.5;7325.5;14570.5;21815.5
-2958.25;14218.72;33965.25;47658.28
-4605.92;27617.89;60793.92;84910.11
-976.92;20091.42;40746.92;59278.58
35.9;11996.65;23870.1;35579.35
94.0;8554.0;17014.0;25474.0
6.45;5425.79;10712.55;15913.21
13.86;2296.81;4532.14;6749.19
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
2.5;227.5;452.5;677.5
49.56;3628.92;7120.44;10651.08
1250.71;14071.21;23276.29;35205.79
7079.17;24522.34;30327.83;50504.66
-704.41;13950.24;29312.41;43007.76
-381.84;16190.23;32870.84;48518.77
-2108.13;24574.18;50437.13;72084.82
-2779.48;28816.46;57596.48;81080.54
-2244.74;24327.12;47012.74;65530.88
-1023.43;13625.46;25353.43;35184.54
-841.59;7404.7;11797.59;14711.3
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-9.62;659.6;1000.62;1411.4
398.2;7844.07;12456.8;18330.93
1940.83;17591.11;27477.17;41706.89
9866.95;30363.67;34570.05;58893.33
-13587.54;22089.95;69173.54;89386.05
-5555.77;30308.76;67314.77;93460.24
-3741.29;31771.3;65875.29;92732.7
-2852.65;29886.53;59734.65;84145.47
-2262.35;25262.35;48734.35;68009.65
-1841.02;18367.27;33497.02;45328.73
-1096.85;9253.93;14390.85;17630.07
1.0;91.0;181.0;271.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-11.84;823.07;1251.84;1766.93
421.15;8360.57;13309.85;19590.43
2011.97;18362.65;28743.03;43622.35
10180.45;31381.87;35779.55;60928.13
-13780.48;22817.19;70983.48;91895.81
-5633.52;31019.69;68830.52;95627.31
-3798.86;32565.75;67366.86;94812.25
-2879.97;30485.29;60930.97;85885.71
-2278.2;25771.68;49739.2;69479.32
-1852.18;18740.64;34225.18;46392.36
-1093.48;9516.55;14928.48;18448.45
1.0;91.0;181.0;271.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-10.06;908.47;1437.06;2048.53
391.72;8215.83;13303.28;19609.17
1902.42;18029.91;28537.58;43280.09
9763.55;30822.89;35784.45;60625.11
-13072.76;22857.1;69768.76;90808.9
-5381.56;30835.04;68159.56;94942.96
-3595.74;32229.41;66569.74;93924.59
-2683.28;30107.84;60052.28;84861.16
-2120.65;25254.83;48812.65;68417.17
-1649.68;18172.98;33259.68;45387.02
-972.1;9029.26;14395.1;18073.74
1.5;136.5;271.5;406.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
7.5;682.5;1357.5;2032.5
103.14;5257.33;9999.86;14925.67
1723.06;17509.79;28250.94;42794.21
8887.0;29625.11;35745.0;59916.89
-11704.24;22873.43;67301.24;88523.57
-4861.35;30289.25;66445.35;93034.75
-3425.58;32077.64;66161.58;93568.36
-2065.92;27481.66;54794.92;78077.34
74.81;7878.86;15664.19;23430.14
64.0;5824.0;11584.0;17344.0
-240.23;4880.84;8676.23;12015.16
1.5;136.5;271.5;406.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-12.15;1169.94;1864.15;2662.06
393.23;9018.5;14723.77;21668.5
1922.09;19017.4;30222.91;45707.6
10129.13;31974.12;37130.87;62895.88
-12949.01;23811.35;71451.01;93460.65
-5437.61;31773.7;70104.61;97783.3
-3671.67;33230.69;68617.67;96875.31
-2783.95;31274.66;62384.95;88176.34
-2248.76;26516.11;51247.76;71802.89
-1796.7;19517.15;35699.7;48675.85
-1196.04;10927.5;17132.04;21298.5
-47.0;687.88;755.0;740.12
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-21.76;1301.68;2020.76;2857.32
411.19;9302.75;15130.81;22259.25
1971.54;19313.08;30609.46;46297.92
10437.29;32492.62;37351.71;63446.38
-13001.0;24101.41;72123.0;94420.59
-5444.19;31996.67;70558.19;98457.33
-3683.73;33455.83;69075.73;97546.17
-2793.06;31501.6;62840.06;88845.4
-2227.56;26830.56;51760.56;72562.44
-1774.72;19884.78;36297.72;49558.22
-1254.55;11408.64;17885.55;22232.36
-59.47;811.65;852.47;791.35
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
