Temperature C;U_wind (m/s)
6.793333333;2
6.686666667;1.6
6.641666667;1.3
6.716666667;1
5.5;1
4.341666667;1.3
3.858333333;1.3
3.63;1.3
3.818333333;1.5
3.796666667;1.9
3.606666667;2.3
3.715;2.3
3.631666667;2
3.501666667;1.9
3.508333333;1.8
3.336666667;1.5
3.113333333;1.1
3.113333333;1
3.17;1.2
3.265;1.4
2.95;1.5
2.356666667;1.3
2.491666667;1.6
2.838333333;1.7
2.911666667;1.8
2.888333333;2.1
2.446666667;2.3
2.371666667;2.6
2.561666667;3.5
3.391666667;3.9
4.766666667;4
5.965;4.5
7.021666667;5.4
7.306666667;6.2
6.436666667;6.9
5.896666667;7.6
5.783333333;7.7
6.238333333;7.6
6.59;7.4
6.308333333;6.6
4.72;6.1
5.358333333;6
5.673333333;6
5.441666667;5.7
5.518333333;5.1
5.408333333;4.3
5.475;4
5.443333333;4.4
5.368333333;4.7
5.085;4.4
4.885;3.9
4.655;4
3.888333333;4.2
3.843333333;4.5
4.426666667;4.6
5.798333333;4.9
6.761666667;5.6
7.51;5.4
7.686666667;5
7.488333333;4.7
7.06;4.5
6.801666667;5.2
6.881666667;6.1
6.553333333;6.7
6.223333333;6.7
6.126666667;6.3
5.936666667;5.6
5.928333333;5
5.866666667;4.6
5.81;4.8
5.253333333;5.3
4.853333333;5.4
4.628333333;5.3
4.138333333;5.4
4;5.8
4.16;6.2
4.458333333;6.4
4.796666667;7.2
5.235;7.8
5.793333333;7.7
6.46;7.2
6.633333333;6.2
6.383333333;5.8
6.02;6
6.056666667;6.2
6.28;6.5
6.551666667;6.9
7.058333333;7.3
7.186666667;7.5
6.908333333;7.4
7.035;7.1
7.13;6.7
7.165;6.3
7.203333333;6.1
7.191666667;5.8
6.988333333;5.5
6.788333333;5.2
6.873333333;5.2
6.825;5.6
6.025;6
5.721666667;6
6.52;6.1
7.101666667;6.5
8.14;6.9
9.086666667;6.9
9.331666667;6.5
8.948333333;6.2
7.121666667;6
6.57;5.5
6.258333333;5.3
6.12;5.3
6.23;5.6
6.53;5.9
7.113333333;6.1
7.088333333;6.2
6.988333333;6
6.805;5.8
6.9;6
6.958333333;6.3
6.965;6.4
7.451666667;6.7
7.343333333;6.8
6.346666667;6.5
6.323333333;6
6.176666667;5.7
6.468333333;5.2
7.298333333;4.9
8.641666667;5.2
10.03166667;5.3
10.515;5
10.03833333;4.9
8.648333333;5.3
7.92;5.6
7.47;5.9
6.98;6
6.783333333;6.1
6.835;6.2
7.023333333;6.2
7.108333333;6
7.58;5.7
8.156666667;5.6
8.37;5.5
8.265;5.4
8.278333333;5.2
7.761666667;5.2
7.536666667;5.1
7.258333333;4.8
6.783333333;4.5
7.17;4.5
7.22;4.6
7.943333333;4.7
8.796666667;4.8
10.00166667;4.8
10.68166667;4.4
10.6;3.6
9.428333333;3.2
8.981666667;3.2
8.538333333;3.2
7.558333333;2.9
6.878333333;2.7
6.465;2.6
6.076666667;2.4
5.653333333;2.4
5.551666667;2.5
5.195;2.7
4.741666667;2.7
4.386666667;2.7
4.186666667;2.8
4.006666667;2.9
3.873333333;3.2
3.781666667;3.5
4.136666667;3.7
3.751666667;4.1
4.518333333;4.3
4.908333333;4.5
5.641666667;4.7
7.131666667;4.5
7.831666667;4.1
8.148333333;3.9
7.713333333;3.5
6.943333333;3.6
6.521666667;4
5.978333333;4.5
5.478333333;4.8
5.103333333;4.9
5.058333333;5
5.388333333;5.3
5.465;5.6
5.178333333;6
4.993333333;6.3
4.861666667;6.5
4.876666667;6.6
4.463333333;6.6
5.826666667;6.5
6.345;6.3
6.71;6.2
6.69;6.3
6.676666667;6.2
7.363333333;5.9
8.001666667;5.9
7.961666667;5.8
7.911666667;5.6
8.033333333;5.5
7.475;5.4
6.835;5.4
6.656666667;5.6
6.626666667;6
7.138333333;6.2
7.84;6.2
7.961666667;6.2
7.595;5.8
7.075;5.6
7.063333333;5.4
7.203333333;5.1
7.195;5
6.815;5.1
6.48;5.1
6.345;4.8
6.451666667;4.6
6.455;4.4
6.303333333;4
6.523333333;4
6.855;4.2
7.155;4
7.565;3.3
7.96;2.7
8.196666667;2.1
7.991666667;1.8
7.575;1.8
7.316666667;2
7.528333333;2
7.33;1.9
7.245;1.7
7.181666667;1.7
6.968333333;1.5
6.865;1.2
6.458333333;1
5.913333333;0.9
5.753333333;0.9
5.72;0.9
5.965;0.9
6.08;0.9
5.722807018;1
5;1.4
6;1.8
6;1.9
7;2
7;2
7;2.2
7;2.6
7;2.6
7;2.3
6;2
6;1.7
6;1.8
5;2
5;2
5;2.2
5;2.3
5;2.1
5;2
5;2
5;2.2
5;2.2
5;1.9
5;1.9
5;2.1
5;2.4
5;2.9
5;3.1
6;3.4
6;3.5
6;3.5
6;3.5
6;3.4
5;3.2
5;3.2
5;3.1
5;2.9
5;2.9
5;2.8
5;2.8
4;2.6
4;2.5
4;2.7
5;2.9
5;3.1
5;3.1
4;3.2
4;3.4
4;3.7
4;3.9
4;4
4;3.8
4;3.9
5;4
5;4.1
5;4.1
5;3.9
4;3.6
4;3.5
4;3.7
4;3.6
4;3.3
4;3.2
4;3.2
3;3
3;2.9
3;2.9
3;3.1
2;3
2;2.7
2;2.7
2;2.9
2;3.2
2;3.4
2;4.1
2;4.2
2;4.1
2;4.1
2;4.5
2;5.1
2;5
2;4.6
2;4.7
1;4.8
1;4.7
1;4.6
1;4.4
1;4.2
1;4.2
1;4.3
0;4.3
0;4.2
0;4
0;3.7
0;3.5
0;3.3
0;3
0;3
0;3.3
1;3.4
1;3.4
1;3.5
1;3.6
2;3.7
2;3.5
1;3.2
1;3
1;3
1;3
1;3
1;3.1
1;3
1;3
1;3
0;3
0;3
0;3
0;3
0;3
0;2.9
0;2.9
0;3.1
0;3.1
0;2.9
1;3
1;3.4
1;3.6
1;3.5
1;3.2
1;3.2
1;3.4
1;3.3
1;3
1;2.7
1;2.5
1;2.2
0;1.8
0;1.7
0;1.6
0;1.6
0;1.7
0;1.6
0;1.4
0;1
0;0.7
0;0.5
0;0.5
0;0.5
0;0.6
0;0.9
0;1.2
0;1.2
0;1.1
0;0.9
0;0.9
0;1
0;1.1
0;1.3
0;1.4
0;1.4
0;1.6
0;1.7
1;1.4
1;1.2
1;1.1
1;1.1
2;1.2
2;1.3
2;1.4
2;1.6
2;1.8
3;2.1
3;2.2
4;2
4;2.2
4;2.3
4;1.8
3;1.6
3;1.6
3;1.8
3;2.1
3;2.5
3;2.8
3;2.7
3;2.7
3;2.7
3;2.7
2;2.7
2;2.5
2;2.5
2;2.5
2;2.4
2;2.3
2;2.4
2;2.7
3;2.7
4;2.8
4;3.1
4;3.1
5;3.2
4;3
4;2.7
3;2.8
3;2.7
3;2.5
3;2.5
3;2.7
3;2.8
3;2.9
3;3.3
3;3.5
2;3.6
2;3.9
2;4.4
2;4.9
2;5.1
2;5.2
1;5.2
1;5.2
2;4.7
2;4.2
2;3.8
3;3.4
3;3.6
2;3.5
2;3.2
2;3
1;2.9
1;2.8
1;2.7
1;2.7
1;2.5
0;2.1
0;1.8
0;1.8
0;1.8
0;1.7
-1;1.5
-1;1.3
-1;1.2
-1;1.2
-2;1.3
-2;1.2
-1;1
0;0.6
0;0.8
0;1.3
0;1.7
0;1.8
0;1.7
0;1.5
0;1.4
-1;1.3
-1;1.4
-1;1.4
-2;1.4
-2;1.3
-2;1
-2;0.8
-2;0.8
-2;0.8
-2;0.7
-3;0.5
-3;0.6
-3;0.8
-3;1.2
-3;1.6
-3;1.7
-3;1.7
-2;1.8
-2;1.8
-1;1.8
-1;1.7
-2;1.7
-2;1.9
-2;2.2
-2;2.5
-1;2.6
-1;2.6
-1;2.9
-1;3.2
-1;2.9
-1;2.4
-1;2.3
-1;2.3
-1;2.4
-1;2.6
-1;2.8
-1;2.9
-1;3.1
-1;3.4
-1;3.4
0;3.2
0;2.9
0;2.9
0;2.7
0;1.9
0;1.4
0;1.8
-1;2
-1;1.9
-2;1.9
-2;2
-2;2.1
-3;2.1
-3;2.2
-4;2.4
-4;2.5
-4;2.6
-5;2.6
-5;2.6
-6;2.8
-6;2.9
-6;3
-6;3.1
-4;3
-3;2.9
-1;2.8
0;2.9
0;2.7
0;2.3
-2;2.1
-3;2.3
-4;2.5
-4;2.6
-4;2.7
-5;2.6
-5;2.6
-5;2.6
-6;2.7
-6;3.1
-6;3.3
-6;3.3
-6;3.6
-6;3.8
-6;3.7
-7;3.8
-7;3.9
-6;3.9
-5;4.1
-3;4.1
-2;4.1
-1;3.9
-1;3.7
-2;3.6
-2;3.9
-2;4
-3;4
-3;4.1
-3;4.1
-3;4.1
-3;4
-3;3.6
-4;3.2
-4;3.2
-4;3
-4;2.5
-4;2.2
-3;2.1
-3;1.6
-3;1.1
-3;0.9
-3;0.8
-3;0.4
-2;0.2
-1;0.7
-1;1.1
-1;1.3
-1;1.7
-3;2.3
-4;2.3
-4;1.7
-5;0.7
-5;0.5
-6;0.7
-6;0.9
-6;1
-7;1
-8;1.1
-8;1
-8;1.1
-8;1.2
-9;1.1
-9;1.1
-8;1.2
-8;1.3
-8;1.6
-6;1.8
-3;1.4
-2;1.1
0;1.7
0;2.2
-1;2.2
-3;2.1
-4;2.4
-4;2.3
-5;2.1
-6;1.9
-6;2.1
-7;2.1
-7;1.8
-7;1.6
-8;1.6
-7;1.6
-7;1.5
-6;1.3
-5;1
-5;0.7
-5;0.5
-5;0.4
-5;0.5
-3;0.3
-3;0.2
-2;0.8
-1;1.5
-1;2.1
-1;2
-1;1.7
-1;1.7
-1;1.7
-2;1.5
-2;1.3
-3;1.1
-3;1.1
-4;1.1
-4;0.6
-4;0.5
-5;0.9
-5;1.1
-6;1.3
-6;1.4
-6;1.4
-6;1.5
-6;1.7
-6;2.1
-5;2.5
-4;2.6
-3;2.6
-3;2.5
-2;2.3
-2;2.1
-3;2
-4;2.4
-5;2.7
-5;3.1
-5;3.3
-5;3.4
-5;3.2
-5;3
-5;3.2
-5;3.6
-6;4
-6;4.2
-6;4.4
-5;4.7
-5;4.9
-5;5.3
-5;5.9
-4;6.4
-3;6.4
-2;6.3
-1;6.6
-1;7
-1;7
-1;6.8
-1;7
-1;7.4
0;7.2
0;6.7
0;6.6
0;6.7
0;6.8
1;6.9
2;7.2
2;7.8
3;8.1
4;8
4;7.8
5;7.9
5;8.1
6;8.1
6;8.1
6;8.2
7;7.8
8;7.2
8;7.1
9;7.2
9;7.1
9;7.1
9;7.4
9;7.4
9;7.4
9;7.5
10;7.4
10;7.3
10;7.2
11;6.9
11;6.7
11;6.7
10;6.5
10;6.7
10;7
10;6.8
10;6.8
11;7.3
11;7.5
11;7.5
11;7.4
11;7
11;6.8
11;6.6
11;6.5
10;6.2
10;5.6
10;5.3
10;5.2
10;5
10;4.8
10;4.6
10;4.6
10;4.2
10;3.6
9;3
9;2.5
9;2.2
9;2.6
9;3.2
9;3.4
8;3.4
8;3.5
8;3.9
8;4.2
9;4.6
9;4.7
9;4.4
9;4.5
8;4.9
8;5.4
8;5.7
8;5.9
8;6.3
9;6.4
9;6.1
9;5.3
9;4.8
9;4.6
9;4
10;3.3
10;3.2
10;3.4
9;3.6
9;3.8
9;4.4
9;4.4
8;3.9
9;4.2
9;4.8
9;5.4
9;5.1
9;4.5
9;4.5
9;5.3
10;5.9
10;6.1
10;5.6
10;5
10;4.4
10;3.3
9;2.7
9;3
9;3.8
9;4.4
9;4.8
9;5.1
9;4.9
9;4.6
9;4.1
9;3.7
9;3.8
9;4
9;4.2
9;4.6
10;5.8
11;7.6
12;8.4
12;8.2
12;7.8
11;7.7
11;8.1
11;8.3
10;8.3
10;7.8
10;7
10;6.5
9;6.4
9;6.5
9;6.6
9;6.8
9;6.8
9;6.5
9;6.3
9;5.9
9;5.4
9;5.1
10;4.5
10;4.7
10;4.9
10;4.3
10;3.6
9;3
9;2.9
9;3.1
8;3.2
8;3.4
9;3.7
9;4.1
9;4.4
9;4.3
9;4.3
9;4.2
9;3.7
8;4.1
8;4.2
9;4.2
9;4.4
9;4.5
9;4.5
10;4.4
10;4.1
10;4
11;4.2
11;4.7
11;5.4
11;6.3
11;6.7
11;6.6
11;6.5
11;6.7
11;7
11;7.4
11;7.3
11;6.4
11;6
11;5.4
10;4.7
10;4.8
10;5.3
9;5.6
9;6.1
9;6.6
9;6.7
9;6.4
10;6.6
9;7.2
9;6.8
8;6
7;5.1
6;4.6
5;4.3
4;4.1
3;4.1
2;4.5
2;4.6
2;4.8
2;5.1
3;5.3
3;5.2
3;5.3
3;5.6
3;5.7
3;5.6
3;5.4
3;5.3
3;5.1
3;5.1
4;5.3
5;5.8
6;6.2
6;6.4
6;5.9
6;5.6
5;5.7
5;5.9
4;6.1
4;6.2
4;6.4
4;6.7
4;6.9
5;7
5;7
6;7.1
6;7.5
6;7.9
7;8.3
7;8.3
7;8.2
7;8.2
7;8.1
7;8
8;7.6
8;7.5
8;7.7
9;7.9
9;8.3
9;8.5
9;8.7
8;9
8;9.4
8;9.6
9;9.7
9;9.7
10;9
10;8.5
10;8.6
10;9.1
10;9.7
10;10.1
10;10.1
10;9.7
10;9.6
10;9.5
9;9.1
9;9.1
9;8.7
9;8.2
9;8.2
9;8.3
9;8.3
9;7.9
8;7.3
7;6.6
7;6.4
7;6.5
7;6.5
6;6.3
6;6
6;5.8
5;5.4
5;4.9
4;4.5
4;4.6
4;5
5;5.5
5;6.1
6;6.6
6;7.2
6;7.8
7;8.3
8;8.8
8;9.3
8;9.7
8;10.4
9;10.7
9;9.9
10;9.3
11;8.8
12;8.3
12;7.9
13;7.7
13;8.3
13;8.5
13;8.3
13;8.9
13;10.4
14;11.5
14;11.4
14;11.3
14;11
15;10.6
15;10.6
15;10.7
15;10.1
15;9.6
16;9.5
15;9.2
15;9.1
14;9
14;8.9
14;9
14;9.3
14;9.7
14;10.1
14;10.4
14;10.3
14;9.9
14;9.5
;
;
;
